id,Delivery_person_Age,time_for_pickup,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
35858,33.0,5,5.0,17.431477,78.40035,78.47035,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,42
30543,22.0,5,4.7,17.45971,78.368855,78.418855,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,25
33145,39.0,10,4.8,11.021278,76.995017,77.015017,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,26
3075,37.0,10,3.7,27.16185,78.040165,78.170165,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,36
38295,37.0,10,4.5,19.103249,72.846749,72.956749,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,21
7899,28.0,5,4.8,-26.463504,80.372929,80.412929,Windy,High,2,Meal,motorcycle,1.0,No,Urban,27
42551,29.0,10,4.8,12.979096,77.640625,77.680625,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,22
39873,39.0,5,5.0,11.003008,76.97544,77.06544,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,28
37556,31.0,5,4.6,26.90519,75.810753,75.820753,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,33
36859,35.0,10,4.9,30.342509,78.061187,78.071187,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,13
12589,25.0,10,4.6,21.149834,72.778666,72.908666,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,19
20154,35.0,10,4.6,11.022298,76.998349,77.078349,Cloudy,Medium,0,Drinks,motorcycle,2.0,Yes,Metropolitian,48
25130,36.0,5,4.5,26.911378,75.789034,75.819034,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20
41888,31.0,10,4.0,13.049645,80.242268,80.262268,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,34
1886,25.0,10,4.9,22.310329,73.169083,73.199083,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,18
24921,33.0,15,4.7,25.451646,81.832796,81.852796,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30
6829,38.0,5,4.9,26.910262,75.783013,75.873013,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,29
33566,33.0,5,4.63,30.346994,78.062543,78.122543,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10
39152,20.0,5,5.0,17.458998,78.500366,78.580366,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32
37789,29.0,5,4.8,22.732225,75.874765,75.904765,Windy,Medium,2,Buffet,scooter,1.0,No,Urban,23
4176,20.0,10,4.8,19.065838,72.832658,72.892658,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27
18620,37.0,5,4.7,15.51315,73.78346,73.89346,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,27
2853,35.0,15,4.6,18.543626,73.905101,73.945101,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19
30727,35.0,5,4.9,15.157944,73.950889,74.020889,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,40
16108,25.0,5,5.0,12.311072,76.654878,76.734878,Stormy,Low,2,Snack,scooter,0.0,No,Urban,12
23837,37.0,15,4.7,0.0,0.0,0.01,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,15
14035,30.0,15,4.7,21.186608,72.794136,72.804136,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,25
23136,33.0,5,4.9,30.890184,75.829615,75.849615,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,12
25156,34.0,5,4.7,18.593481,73.785901,73.915901,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27
10346,36.0,15,4.3,10.994136,76.963303,76.993303,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,26
31737,33.0,15,3.8,12.975377,77.696664,77.776664,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,33
29915,22.0,10,4.7,17.430448,78.418213,78.488213,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35
27417,36.0,5,4.7,19.103249,72.846749,72.916749,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,38
16352,34.0,15,4.7,19.178321,72.834715,72.904715,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,25
26367,28.0,5,4.5,15.303897,73.914336,73.944336,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Semi-Urban,47
11884,22.0,10,4.9,10.96185,76.971082,76.991082,Windy,High,1,Drinks,scooter,1.0,No,Metropolitian,24
26369,31.0,15,4.6,22.308096,73.167753,73.197753,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26
9023,35.0,10,4.6,17.431668,78.408321,78.538321,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Urban,49
27546,38.0,5,4.8,22.514585,88.39331,88.45331,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,18
40069,21.0,10,4.3,18.520016,73.830547,73.880547,Sunny,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,52
10236,30.0,15,4.1,23.369746,85.33982,85.46982,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,38
37557,28.0,10,4.7,13.045479,80.23311,80.27311,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20
35157,22.0,10,4.8,27.195928,77.998092,78.038092,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,27
2453,23.0,15,4.7,19.22384,72.841347,72.871347,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25
28670,28.0,10,5.0,18.593481,73.785901,73.835901,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17
4314,28.0,15,4.6,11.006686,76.951736,77.001736,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,21
15051,39.0,15,4.9,11.003008,76.97544,76.98544,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,18
18006,36.0,10,4.6,26.905287,75.794592,75.884592,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,18
8076,31.0,10,4.9,12.934179,77.615797,77.705797,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Urban,42
24936,30.0,10,4.5,11.022477,76.995667,77.005667,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,19
36783,24.0,15,4.3,0.0,0.0,0.13,Cloudy,Jam,1,Buffet,scooter,2.0,Yes,Metropolitian,40
36838,24.0,15,4.3,21.17106,72.789292,72.799292,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26
22266,23.0,10,4.8,25.451517,81.832616,81.872616,Windy,Medium,1,Meal,scooter,1.0,No,Urban,26
24865,27.0,10,4.6,21.186884,72.793616,72.833616,Cloudy,High,2,Buffet,scooter,0.0,No,Urban,31
1910,38.0,10,4.7,21.149669,72.772629,72.782629,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,37
26951,39.0,5,4.6,19.12663,72.829976,72.889976,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,19
3515,36.0,15,4.4,18.546258,73.904337,73.984337,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,51
33810,24.0,5,4.7,22.577821,88.400581,88.470581,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,28
28390,34.0,10,4.9,19.091458,72.827808,72.907808,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,20
5767,23.0,5,4.7,17.41233,78.449654,78.459654,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,30
29658,22.0,5,4.7,26.483672,80.320708,80.390708,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,18
13721,24.0,10,4.5,12.979166,77.640709,77.700709,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26
24969,30.0,5,4.9,19.055831,72.833984,72.923984,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33
39715,27.0,5,4.3,21.186884,72.793616,72.923616,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32
29805,36.0,10,4.5,9.966783,76.242981,76.292981,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27
20,31.0,15,4.8,11.022477,76.995667,77.025667,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26
38715,36.0,5,5.0,21.17106,72.789292,72.829292,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25
28709,29.0,5,4.7,12.975377,77.696664,77.706664,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,21
33345,31.0,5,4.7,18.53408,73.89852,73.91852,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,16
30965,29.0,5,4.7,26.766536,75.837333,75.847333,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,15
42284,32.0,15,4.4,26.902328,75.794257,75.874257,Stormy,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,42
14730,21.0,5,4.8,10.994136,76.963303,77.053303,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,23
6942,36.0,5,4.7,12.323978,76.627961,76.677961,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25
21770,39.0,15,4.0,13.081878,80.248519,80.358519,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38
31649,21.0,5,4.8,19.091458,72.827808,72.867808,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,12
31674,25.0,5,4.5,19.888716,75.321461,75.451461,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,23
11565,38.0,10,4.8,0.0,0.0,0.04,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28
34250,20.0,15,4.7,22.728163,75.884212,75.894212,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,10
12752,32.0,10,4.1,0.0,0.0,0.07,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38
29827,30.0,5,4.8,23.371292,85.327872,85.387872,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33
38630,22.0,10,4.8,0.0,0.0,0.07,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17
15946,24.0,10,4.3,22.753659,75.903365,76.033365,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,41
30264,24.0,5,4.6,23.351489,85.324253,85.414253,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,34
13871,29.0,10,5.0,12.913041,77.683237,77.743237,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,17
30275,31.0,5,4.7,12.323194,76.630583,76.680583,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16
7723,30.0,10,4.7,21.185047,72.80859,72.87859,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,23
11346,26.0,15,4.7,19.879631,75.323403,75.403403,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,24
1872,31.0,15,5.0,22.727021,75.884167,75.914167,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25
32716,32.0,10,4.5,22.308096,73.167753,73.237753,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,33
21832,26.0,10,4.8,26.483042,80.317833,80.407833,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40
13805,32.0,15,4.5,21.186438,72.794115,72.834115,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,25
5278,30.0,10,4.8,12.933298,77.614293,77.704293,Cloudy,Jam,1,Snack,scooter,1.0,Yes,Metropolitian,47
12882,31.0,5,4.9,21.175975,72.795503,72.825503,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31
2682,30.0,10,4.9,26.913483,75.803139,75.893139,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44
33138,37.0,15,4.6,22.538999,88.322337,88.332337,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,25
21517,33.0,10,4.1,0.0,0.0,0.09,Stormy,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,36
3055,29.0,10,4.6,19.176269,72.836721,72.966721,Sunny,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,17
36311,27.0,15,4.9,22.307898,73.167788,73.197788,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22
31812,37.0,10,4.3,22.753659,75.903365,75.913365,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27
14883,20.0,10,4.5,22.725835,75.887648,75.947648,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,10
863,38.0,15,4.1,18.520016,73.830547,73.900547,Fog,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,36
27830,25.0,10,4.4,0.0,0.0,0.06,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21
12582,31.0,15,4.9,0.0,0.0,0.03,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20
871,23.0,5,4.6,12.979166,77.640709,77.690709,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21
9404,38.0,15,4.8,25.443994,81.860187,81.900187,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,27
17892,32.0,15,3.7,12.337928,76.617889,76.697889,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33
39623,20.0,10,4.9,21.149669,72.772629,72.822629,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,19
33259,31.0,5,5.0,12.972793,80.249982,80.309982,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16
33337,39.0,15,4.6,26.911927,75.797282,75.937282,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,43
37491,21.0,15,4.7,22.751234,75.88949,75.94949,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15
22541,21.0,15,4.9,30.89286,75.822199,75.892199,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,15
22480,22.0,5,4.8,22.651847,75.881991,75.901991,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23
6928,37.0,10,4.6,12.972532,77.608179,77.688179,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29
14203,37.0,15,4.8,17.429585,78.392621,78.412621,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,29
32945,23.0,15,4.7,23.333017,85.3172,85.3572,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,13
20508,39.0,15,4.1,22.751857,75.866699,75.976699,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,35
11630,25.0,10,4.8,21.175975,72.795503,72.805503,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18
41687,33.0,5,4.4,17.41233,78.449654,78.529654,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,41
7824,33.0,5,4.2,22.311603,73.165012,73.275012,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35
36964,31.0,5,4.5,21.17106,72.789292,72.829292,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25
2466,23.0,10,4.9,12.933298,77.614293,77.684293,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29
20600,29.54,10,4.63,10.994136,76.963303,76.973303,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19
25702,21.0,5,4.7,19.22384,72.841347,72.901347,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,13
8877,24.0,10,4.7,0.0,0.0,0.07,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30
23487,34.0,10,4.6,17.411028,78.329645,78.339645,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
5375,28.0,5,4.7,18.994237,72.825553,72.895553,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,19
20014,39.0,5,4.6,22.725835,75.887648,75.937648,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29
5613,30.0,10,4.8,11.003681,76.975525,77.035525,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,18
27310,39.0,15,3.6,17.450851,78.379347,78.449347,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,39
1439,24.0,10,4.7,12.323194,76.630583,76.660583,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,16
25250,35.0,15,4.2,11.003681,76.975525,77.065525,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,40
18095,35.0,5,4.9,23.354422,85.3329,85.4629,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23
32806,29.0,5,5.0,12.975996,80.221898,80.281898,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20
34942,31.0,15,4.1,11.010375,76.95295,76.97295,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34
17296,27.0,15,4.7,12.934179,77.615797,77.665797,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,20
13222,30.0,5,4.9,12.352058,76.60665,76.64665,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23
21173,34.0,10,4.7,23.359033,85.325347,85.435347,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27
38473,36.0,15,4.1,26.90294,75.793007,75.933007,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35
34320,32.0,10,4.2,13.064181,80.236442,80.296442,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,37
2899,28.0,15,4.1,22.311844,73.165081,73.255081,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,32
15127,26.0,10,4.5,12.323194,76.630583,76.670583,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,10
4035,26.0,10,4.8,10.994136,76.963303,77.043303,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29
34350,32.0,15,4.8,19.221315,72.862381,72.892381,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18
25046,26.0,15,4.8,13.066762,80.251865,80.311865,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16
13182,32.0,10,5.0,21.183434,72.814492,72.834492,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16
35483,29.54,15,4.63,12.975996,80.221898,80.351898,Cloudy,Jam,1,Meal,scooter,1.0,No,Semi-Urban,48
3029,38.0,15,4.9,0.0,0.0,0.11,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,44
20641,32.0,5,5.0,0.0,0.0,0.11,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,37
4130,26.0,5,4.8,23.355164,85.324097,85.414097,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29
13665,20.0,5,4.7,12.970324,77.645748,77.735748,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38
16275,29.0,15,5.0,18.592718,73.773572,73.793572,Sunny,Low,2,Meal,scooter,0.0,No,Urban,15
6342,27.0,5,4.8,11.003681,76.975525,77.085525,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,17
38738,20.0,15,4.4,19.065838,72.832658,72.902658,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,32
33799,36.0,15,4.6,0.0,0.0,0.13,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,36
17638,22.0,5,4.7,23.351489,85.324253,85.384253,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28
18446,29.0,10,4.8,19.091458,72.827808,72.957808,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,19
27009,31.0,10,4.5,11.024839,77.007003,77.087003,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,52
34035,36.0,5,4.7,0.0,0.0,0.13,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,20
23466,25.0,10,4.1,12.323978,76.627961,76.697961,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35
11977,24.0,5,4.5,19.103249,72.846749,72.856749,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,13
2122,37.0,15,5.0,17.45971,78.368855,78.408855,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,40
2673,34.0,5,4.0,13.026279,80.174568,80.214568,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31
28484,33.0,5,4.9,21.175975,72.795503,72.835503,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,29
29613,32.0,5,4.0,26.482581,80.315628,80.375628,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36
31036,24.0,15,4.8,22.32,73.17,73.26,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,17
23489,21.0,15,5.0,18.51421,73.838429,73.918429,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,32
6118,38.0,15,4.7,12.913041,77.683237,77.813237,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,16
40503,24.0,5,4.5,23.264015,77.408236,77.518236,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17
43349,24.0,10,4.6,19.12663,72.829976,72.849976,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,11
3700,34.0,15,4.9,17.41233,78.449654,78.499654,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16
16283,37.0,10,4.5,26.463504,80.372929,80.402929,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,20
19995,23.0,5,4.9,0.0,0.0,0.06,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,10
34989,33.0,10,4.8,11.026117,76.944652,77.004652,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25
42410,38.0,10,4.3,23.351489,85.324253,85.394253,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,49
34115,39.0,10,4.7,10.994136,76.963303,76.983303,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,27
24197,30.0,10,3.9,21.157735,72.768778,72.898778,Sandstorms,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,39
23450,35.0,5,4.3,18.927584,72.832585,72.922585,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33
39937,38.0,10,4.9,26.902328,75.794257,75.884257,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,32
337,39.0,15,4.8,21.17106,72.789292,72.829292,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27
20972,25.0,15,4.5,22.514688,88.393294,88.403294,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,13
24274,37.0,5,4.8,17.438263,78.397865,78.407865,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,26
34495,28.0,5,4.2,0.0,0.0,0.08,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,43
26920,27.0,5,4.8,26.911927,75.797282,75.857282,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,10
20388,30.0,10,4.3,22.308096,73.167753,73.187753,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30
1942,23.0,5,4.8,12.337928,76.617889,76.747889,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38
27068,38.0,5,4.9,23.235123,77.398886,77.458886,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19
4297,22.0,5,4.6,22.725748,75.898497,75.968497,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39
1913,39.0,15,4.7,26.902908,75.792934,75.832934,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,39
13898,29.0,10,4.9,30.885814,75.786976,75.836976,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,10
8915,31.0,15,4.9,26.849596,75.800512,75.880512,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,17
42896,37.0,15,4.6,17.431477,78.40035,78.51035,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,27
7771,21.0,15,4.8,26.902908,75.792934,75.902934,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,24
23401,37.0,15,4.6,21.160437,72.774209,72.794209,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28
13139,25.0,10,4.7,12.337978,76.616792,76.666792,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27
29465,35.0,10,4.8,19.065838,72.832658,72.872658,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,18
31790,21.0,5,4.6,21.17106,72.789292,72.819292,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18
21682,35.0,5,4.7,0.0,0.0,0.13,Windy,Low,2,Buffet,scooter,0.0,No,Urban,28
41751,25.0,15,4.4,0.0,0.0,0.08,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,38
23645,36.0,15,4.2,0.0,0.0,0.04,Windy,High,0,Meal,motorcycle,2.0,No,Metropolitian,40
39199,26.0,5,4.8,12.326356,76.619103,76.679103,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,26
33764,29.0,15,4.3,23.355164,85.324097,85.354097,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,52
41588,28.0,15,4.6,12.979096,77.640625,77.770625,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,39
1841,30.0,10,4.8,12.913041,77.683237,77.753237,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33
16417,25.0,10,4.7,12.311072,76.654878,76.734878,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,39
23221,29.0,5,4.9,18.536718,73.830327,73.890327,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,12
38272,33.0,15,4.2,23.39925,85.390464,85.420464,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,21
1076,35.0,5,4.5,18.546947,73.900626,73.930626,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27
8503,21.0,5,4.8,22.577821,88.400581,88.430581,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
29006,25.0,10,4.6,23.359407,85.325055,85.365055,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,24
30611,34.0,10,4.8,22.732225,75.874765,75.934765,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36
26892,32.0,15,4.8,11.022477,76.995667,77.125667,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19
29811,39.0,5,4.8,13.029198,77.570997,77.630997,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,49
5399,25.0,15,4.9,11.000762,76.981876,77.021876,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,13
14263,20.0,5,4.6,21.149834,72.778666,72.858666,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28
16159,21.0,10,4.5,13.064181,80.236442,80.266442,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,10
34378,25.0,15,4.5,0.0,0.0,0.13,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,19
16267,37.0,15,4.8,9.960846,76.293936,76.423936,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,52
35677,38.0,10,4.6,0.0,0.0,0.11,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22
38974,38.0,15,4.6,21.175104,72.804342,72.814342,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18
12844,23.0,15,4.5,12.323978,76.627961,76.667961,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,22
35051,25.0,5,4.9,18.520016,73.830547,73.940547,Windy,Jam,1,Meal,scooter,1.0,No,Urban,27
